CODE ISIN,Code Maroclear,OPCVM,Société de Gestion,Nature juridique,Classification,Sensibilité,Indice Bentchmark,Périodicité VL,Souscripteurs,Affectation des résultats,Commission de souscription,Commission de rachat,Frais de gestion,Dépositaire,Réseau placeur,AN,VL,YTD,1 jour,1 semaine,1 mois,3 mois,6 mois,1 an,2 ans,3 ans,5 ans,DatePublication,TypePublication
MA0000038226,3822,INTIMAE-FM,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,60% MBI MT+25% MBI LT+15% MASI RB,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,299363396.08,1503.08,-0.001342,-,-0.000499,-0.00457,0.012768,-0.001342,0.007278,0.154351,0.280459,0.258703,2026-06-26,Hebdomadaire
MA0000038234,3823,ALIF III,BMCE CAPITAL GESTION,FCP,OMLT,"]1,1   10]",50 MBI MT + 50% MBI MLT,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.03,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,3428218054.01,1317.32,0.001795,-,0.002183,3.0e-05,0.0139,0.001795,0.010292,0.10004,0.18969,0.179749,2026-06-26,Hebdomadaire
MA0000038242,3824,FCP AMAN-FM,BMCE CAPITAL GESTION,FCP,DIVERSIFIÉ,-,60% MBI MT+ 25% MBI LT + 15% MASI RB,HEBDOMADAIRE,FNPP,CAPITALISANT,0.0,0.0,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,305292061.34,1530.9,0.003875,-,-0.000888,-0.004429,0.015826,0.003875,0.011156,0.176864,0.302794,0.280852,2026-06-26,Hebdomadaire
MA0000038259,3825,CAPITAL TRUST CROISSANCE,CAPITAL TRUST GESTION,FCP,DIVERSIFIÉ,-,75% MBI GLOBAL + 25% MASI,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BMCI,CAPITAL TRUST GESTION; CAPITAL TRUST SECURITIES; CAPITAL TRUST,1589068130.98,1275.68,-0.047787,-,-0.008063,-0.021065,0.012991,-0.047787,-0.055891,0.153501,0.26469,0.145639,2026-06-26,Hebdomadaire
MA0000038267,3826,CAPITAL TRUST OBLIG PREMIUM,CAPITAL TRUST GESTION,FCP,OMLT,"]1,1   5,1]",90% MBI MT + 10%  MBI MLT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BMCI,CAPITAL TRUST GESTION; CAPITAL TRUST SECURITIES; CAPITAL TRUST,1560245212.84,1187.75,-0.012471,-,0.001839,-0.005076,0.005767,-0.012471,-0.012578,0.065008,0.130943,0.072625,2026-06-26,Hebdomadaire
MA0000038275,3827,CAPITAL TRUST ALLOCATION,CAPITAL TRUST GESTION,FCP,DIVERSIFIÉ,-,20% MASI + 80% MBI,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,BMCI,CAPITAL TRUST GESTION,410305018.76,1233.63,-0.035564,-,-0.006251,-0.019746,0.01344,-0.035564,-0.067142,0.16828,0.307687,0.253995,2026-06-26,Hebdomadaire
MA0000038283,3828,CAPITAL TRUST OPPORTUNITÉ,CAPITAL TRUST GESTION,FCP,OMLT,"]1,1   5,1]",50% MBI MT + 50% MBI MLT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,BMCI,CAPITAL TRUST GESTION; CAPITAL TRUST SECURITIES; CAPITAL TRUST,1138110.38,1089.1,0.003224,-,0.001149,0.000441,0.010597,0.003224,0.005948,0.050819,0.098259,-0.009918,2026-06-26,Hebdomadaire
MA0000038291,3829,ATLAS PERFORMANCE,ATLAS CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,25% MASI RB + 75 % MBI Global,HEBDOMADAIRE,FGP,MIXTE,0.03,0.03,0.02,CIH BANK,ATLAS CAPITAL MANAGEMENT,600309717.47,1193.74,-0.008126,-,0.001283,0.000184,-0.021332,-0.008126,0.00724,0.169531,0.253678,0.225618,2026-06-26,Hebdomadaire
MA0000038309,3830,CFG SECURE BONDS,CFG GESTION,FCP,OMLT,]2  6],MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,CFG BANK,CFG GESTION; CFG BANK,1666340387.078947,1658.99,-0.008617,-,0.00076,-0.004626,0.013904,-0.008617,-0.005658,0.083104,0.172763,0.208639,2026-06-26,Hebdomadaire
MA0000038317,3831,CFG SOVEREIGN BONDS,CFG GESTION,FCP,OMLT,]2  6],MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.02,CFG BANK,CFG GESTION; CFG BANK,238751753.736566,1487.97,-0.007133,-,0.001575,-0.002534,0.006235,-0.007133,0.000437,0.095594,0.187848,0.113608,2026-06-26,Hebdomadaire
MA0000038333,3833,IRGAM SECURIFINANCE,IRG ASSET MANAGEMENT,FCP,MONÉTAIRE,"]0   0,5]",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,IRG ASSET MANAGEMENT,494578632.1,119.16,0.012835,-,0.00042,0.001429,0.007099,0.012835,0.025297,0.079837,0.187089,0.13055,2026-06-26,Hebdomadaire
MA0000038341,3834,OBLIG INSTITUTIONS,IRG ASSET MANAGEMENT,FCP,OMLT,"[3,1  7,1[",MBI GLOBAL,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,IRG ASSET MANAGEMENT,953858.63,127.81,-0.001718,-,0.001567,7.8e-05,0.010835,-0.001718,-0.001874,0.09174,0.188488,0.203257,2026-06-26,Hebdomadaire
MA0000038358,3835,IRGAM BALANCE,IRG ASSET MANAGEMENT,FCP,DIVERSIFIÉ,-,50% MASI + 50% MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,IRG ASSET MANAGEMENT,3007421537.54,121.13,-0.03987,-,-0.007944,-0.021172,0.022453,-0.03987,-0.047421,0.199426,0.331538,0.179914,2026-06-26,Hebdomadaire
MA0000038366,3836,FCP CAPITAL OBLIGATIONS,BMCE CAPITAL GESTION,FCP,OMLT,]3   7],MBI GLOBAL,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.01,BANK OF AFRICA,BMCE CAPITAL GESTION; BANK OF AFRICA,4138695394.49,1237.84,-0.003253,-,0.002243,-0.001847,0.01101,-0.003253,0.003445,0.098613,0.194861,0.135737,2026-06-26,Hebdomadaire
MA0000038374,3837,FCP CAPITAL OPPORTUNITE,BMCE CAPITAL GESTION,FCP,DIVERSIFIÉ,-,75% MBI + 25% MASI.,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.03,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION; BANK OF AFRICA,1288684.76,1305.65,-0.020327,-,-0.002742,0.001189,0.003173,-0.020327,-0.015822,0.148683,0.258992,0.247134,2026-06-26,Hebdomadaire
MA0000038382,3838,FCP CAPITAL OBLIGATIONS BANQUES PLUS,BMCE CAPITAL GESTION,FCP,OCT,"]0,5 1,1]",90% MBI CT + 10% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.01,0.01,0.01,BANK OF AFRICA,BMCE CAPITAL GESTION; BANK OF AFRICA,2335456010.44,1232.29,0.015451,-,0.000601,0.001479,0.009089,0.015451,0.02962,0.069473,0.110982,0.167892,2026-06-26,Hebdomadaire
MA0000038390,3839,FCP CAPITAL DIVERSIFIES,BMCE CAPITAL GESTION,FCP,DIVERSIFIÉ,-,75% MBI + 25% MASI.,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.03,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION; BANK OF AFRICA,1118855.29,1118.85,-0.015954,-,-0.00303,0.001083,0.003462,-0.015954,-0.019928,0.06888,0.102956,0.104699,2026-06-26,Hebdomadaire
MA0000038408,3840,FCP ALPHA PERFORMANCE FUND,RED MED ASSET MANAGEMENT,FCP,DIVERSIFIÉ,-,70% MBI GLOBAL + 30% MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.02,0.02,0.02,BCP,RED MED ASSET MANAGEMENT,2837765486.6,1306.2,-0.044246,-,-0.005611,-0.017111,0.01585,-0.044246,-0.052146,0.180426,0.306527,0.238973,2026-06-26,Hebdomadaire
MA0000038416,3841,FCP ALPHA GLOBAL,RED MED ASSET MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,RED MED ASSET MANAGEMENT,2066832026.45,1185.09,0.012119,-,0.000329,0.001031,0.008364,0.012119,0.023597,0.061328,0.102163,0.134807,2026-06-26,Hebdomadaire
MA0000038424,3842,FCP AFRICAPITAL DIVERSIFIE,AFRICAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,50% MBI MLT + 50% MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.03,0.02,ATTIJARIWAFA BANK,AFRICAPITAL MANAGEMENT,333903691.56,1150.26,-0.029415,-,-0.00701,-0.01667,0.025407,-0.029415,-0.036192,0.210001,0.353843,0.208607,2026-06-26,Hebdomadaire
MA0000038432,3843,FCP AFRICAPITAL CASH PLUS,AFRICAPITAL MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.03,0.02,BCP,AFRICAPITAL MANAGEMENT,1380387006.02,119369.34,0.01146,-,0.000284,0.000708,0.007705,0.01146,0.022532,0.06138,0.101901,0.13968,2026-06-26,Hebdomadaire
MA0000038440,3844,FCP ALPHA MONETAIRE PROTECTION,RED MED ASSET MANAGEMENT,FCP,MONÉTAIRE,"]0 0,5]",MBI MONETAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.02,0.02,BCP,RED MED ASSET MANAGEMENT,1314575455.96,1169.49,0.012887,-,0.000496,0.00155,0.007252,0.012887,0.025931,0.059618,0.095993,0.136387,2026-06-26,Hebdomadaire
MA0000038499,3849,UPLINE SECURE PLUS,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1   5,1]",100 % MBI MT,HEBDOMADAIRE,FGP,MIXTE,0.0,0.0,0.02,BCP,CRÉDIT POPULAIRE DU MAROC,2258853432.49,1164.17,-0.000824,-,0.001411,-0.000541,0.01024,-0.000824,0.007599,0.075406,0.149207,0.103144,2026-06-26,Hebdomadaire
MA0000038507,3850,UPLINE HORIZON DYNAMIQUE,UPLINE CAPITAL MANAGEMENT,FCP,OCT,"]0,5 1,1]",75% MBI CT + 25% MBI MT,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,BCP,CRÉDIT POPULAIRE DU MAROC,1199999076.9,1151.41,0.011197,-,0.000443,0.001217,0.007032,0.011197,0.021396,0.052102,0.087744,0.121816,2026-06-26,Hebdomadaire
MA0000038515,3851,UPLINE OBLIG DYNAMIQUE,UPLINE CAPITAL MANAGEMENT,FCP,OCT,"]0,5 1,1]",65 % TMP + 35% MBI MT,HEBDOMADAIRE,FGP,MIXTE,0.0,0.0,0.02,BCP,CRÉDIT POPULAIRE DU MAROC,1640508969.88,1176.21,0.015603,-,0.000698,0.001592,0.009978,0.015603,0.029514,0.065446,0.104039,0.143784,2026-06-26,Hebdomadaire
MA0000038523,3852,CAPITAL TRUST SÉRÉNITÉ,CAPITAL TRUST GESTION,FCP,OMLT,"]1,1   5,1]",50% MBI MT + 50% MBI MLT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CIH BANK,CAPITAL TRUST GESTION; CAPITAL TRUST SECURITIES,793381225.02,1196.19,-0.008249,-,0.000786,-0.007888,0.002497,-0.008249,-0.002177,0.055269,0.168337,0.140532,2026-06-26,Hebdomadaire
MA0000038531,3853,CAPITAL TRUST SECURIPLUS,CAPITAL TRUST GESTION,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.02,0.015,0.02,CIH BANK,CAPITAL TRUST GESTION; CAPITAL TRUST SECURITIES,1054037.99,1138.27,0.005592,-,0.000255,0.000668,0.005051,0.005592,0.011508,0.034697,0.063853,0.109479,2026-06-26,Hebdomadaire
MA0000038549,3854,CAPITAL TRUST HARMONIE,CAPITAL TRUST GESTION,FCP,OMLT,"]1,1  10]",MBI MLT,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,BCP,CAPITAL TRUST GESTION,1016716690.83,1174.38,-0.01735,-,0.002099,-0.005757,0.010811,-0.01735,-0.013928,0.138544,0.25694,0.194707,2026-06-26,Hebdomadaire
MA0000038556,3855,UPLINE PATRIMOINE,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,60% MBI + 40% MASI,QUOTIDIENNE,FNPP,MIXTE,0.0,0.0,0.02,BCP,CRÉDIT POPULAIRE DU MAROC,1217269831.5,1264.82,-0.017409,-,-0.002177,-0.011906,0.025491,-0.017409,-0.009822,0.211963,0.384696,0.353399,2026-06-26,Hebdomadaire
MA0000038564,3856,FCP EMERGENCE SELECTION,VALORIS MANAGEMENT,FCP,ACTIONS,-,MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,VALORIS MANAGEMENT,335162903.66,1843.05,-0.055394,-,-0.036978,-0.052348,0.024509,-0.055394,-0.05356,0.413937,0.669293,0.640661,2026-06-26,Hebdomadaire
MA0000038572,3857,FCP EMERGENCE ALLOCATION,VALORIS MANAGEMENT,FCP,DIVERSIFIÉ,-,80% MBI GLOBAL + 20% MASI,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,VALORIS MANAGEMENT,1056620430.22,1147.01,-0.053759,-,-0.005721,-0.014359,0.004018,-0.053759,-0.077519,0.124409,0.219995,0.09171,2026-06-26,Hebdomadaire
MA0000038580,3858,CAPITAL TRUST PERFORMANCE,CAPITAL TRUST GESTION,FCP,DIVERSIFIÉ,-,40% INDICE SECTORIEL BANQUES + 60% MBI GLOBAL,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,ATTIJARIWAFA BANK,CAPITAL TRUST GESTION,1169526114.62,1341.38,-0.03714,-,-0.008141,-0.019803,0.009297,-0.03714,-0.040468,0.176928,0.349647,0.357936,2026-06-26,Hebdomadaire
MA0000038598,3859,FH2 OBLIGATAIRE DYNAMIQUE,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1   7,1]",100% MBI,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,3149058924.49,1217.38,-0.005352,-,0.00219,-0.002172,0.010232,-0.005352,0.003967,0.09808,0.189824,0.177717,2026-06-26,Hebdomadaire
MA0000038606,3860,TWIN CASH,TWIN CAPITAL GESTION,FCP,MONÉTAIRE,"[0  0,5]",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.006,CFG BANK,TWIN CAPITAL GESTION; CFG BANK,973883873.96,1161.24,0.011939,-,0.000431,0.001345,0.00671,0.011939,0.024636,0.05856,0.095158,0.138192,2026-06-26,Hebdomadaire
MA0000038614,3861,TWIN BOND,TWIN CAPITAL GESTION,FCP,OMLT,"]1,1   5,1]",MBI MT,HEBDOMADAIRE,FGP,CAPITALISANT,0.0,0.0,0.01,CFG BANK,TWIN CAPITAL GESTION; CFG BANK,223560550.22,1159.84,-0.003111,-,-0.000414,-0.007063,0.01071,-0.003111,-0.00645,0.029002,0.06339,0.11808,2026-06-26,Hebdomadaire
MA0000038622,3862,CT SECUR RENDEMENT,CAPITAL TRUST GESTION,FCP,OMLT,"]1,1    7]",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.0,0.0,0.02,CDG,CAPITAL TRUST GESTION,2220725791.91,119916.07,-0.008249,-,0.00054,-0.005902,0.009439,-0.008249,-0.003801,0.112224,0.21889,0.153521,2026-06-26,Hebdomadaire
MA0000038630,3863,AC SECUR RENDEMENT,AFRICAPITAL MANAGEMENT,FCP,OMLT,"]1,1    7]",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.0,0.0,0.02,CDG,AFRICAPITAL MANAGEMENT,2812365954.08,1203.94,-0.0119,-,0.001281,-0.004053,0.008925,-0.0119,-0.003122,0.107845,0.206679,0.159798,2026-06-26,Hebdomadaire
MA0000038648,3864,FCP RM SECUR RENDEMENT,RED MED ASSET MANAGEMENT,FCP,OMLT,"]1,1    7]",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.0,0.0,0.02,CDG,RED MED ASSET MANAGEMENT,2734241347.28,122064.34,-0.010728,-,0.000883,-0.005229,0.009085,-0.010728,-0.005313,0.110731,0.206548,0.177558,2026-06-26,Hebdomadaire
MA0000038655,3865,TWIN TREASURY,TWIN CAPITAL GESTION,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.0,0.0,0.008,CIH BANK,TWIN CAPITAL GESTION; CIH BANK,853344716.82,1183.13,0.013865,-,0.000626,0.001634,0.010109,0.013865,0.026773,0.070599,0.110274,0.155333,2026-06-26,Hebdomadaire
MA0000038663,3866,IRG SECUR RENDEMENT,IRG ASSET MANAGEMENT,FCP,OMLT,"]1,1    7]",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.0,0.0,0.02,CDG,IRG ASSET MANAGEMENT,3299188704.06,118.48,-0.01209,-,0.000845,-0.005039,0.010404,-0.01209,-0.00629,0.100399,0.206272,0.140108,2026-06-26,Hebdomadaire
MA0000038671,3867,FCP CAPITAL OBLIGATIONS PLUS,BMCE CAPITAL GESTION,FCP,OMLT,"]1,1  2,1]",MBI MT,HEBDOMADAIRE,FNPP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,11269530196.24,1867.13,0.006756,-,0.001083,0.000396,0.012543,0.006756,0.015915,0.067902,0.115997,0.128128,2026-06-26,Hebdomadaire
MA0000038689,3868,FCP CAPITAL SECURITE,BMCE CAPITAL GESTION,FCP,OMLT,"]1,1  5,1]",MBI MT,HEBDOMADAIRE,FNPP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,1163384128.67,29.33,0.006175,-,0.001708,0.000341,0.011379,0.006175,0.017343,0.075541,0.124617,0.139029,2026-06-26,Hebdomadaire
MA0000038697,3869,FCP CAPITAL SERENITE,BMCE CAPITAL GESTION,FCP,OMLT,"]1,1  5,1]",MBI MT,HEBDOMADAIRE,FNPP,CAPITALISANT,0.02,0.02,0.02,BANK OF AFRICA,BMCE CAPITAL GESTION,1640255112.75,1594.53,0.00522,-,0.000973,-0.00015,0.010373,0.00522,0.017848,0.075859,0.124072,0.124159,2026-06-26,Hebdomadaire
MA0000038705,3870,FCP AL KHEIR,CIH CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,-,HEBDOMADAIRE,FNPP,CAPITALISANT,0.0,0.0,0.02,BMCI,CIH CAPITAL MANAGEMENT,73332984.17,601090.03,-0.029885,-,-0.001285,-0.006303,0.009357,-0.029885,-0.012068,0.095987,0.201134,0.212523,2026-06-26,Hebdomadaire
MA0000038713,3871,OBLIGATAIRE PLUS,ATLAS CAPITAL MANAGEMENT,FCP,OMLT,"]1,1 5,1]",MBI,HEBDOMADAIRE,FGP,CAPITALISANT,0.03,0.03,0.02,BANK OF AFRICA,ATLAS CAPITAL MANAGEMENT,92439418.09,146.94,-0.001495,-,0.000885,-0.001495,0.008303,-0.001495,0.011287,0.157646,0.225521,0.184045,2026-06-26,Hebdomadaire
MA0000038721,3872,LMV EQUITY INVEST,SAHAM CAPITAL GESTION,FCP,ACTIONS,-,MASI RENTABILITE,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.02,0.02,SAHAM BANK,SAHAM BANK,572137774.86,1860.87,-0.042452,-,-0.01886,-0.047183,0.050188,-0.042452,-0.045468,0.361639,0.628713,0.585433,2026-06-26,Hebdomadaire
MA0000038739,3873,ALIF V,SAHAM CAPITAL GESTION,FCP,OMLT,"]1,1  10]",50% MBI MT + 50% MBI MLT,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.02,0.02,SAHAM BANK,SAHAM BANK,2074311757.93,1240.76,0.002132,-,0.002278,0.000347,0.015859,0.002132,0.012336,0.097532,0.184451,0.181451,2026-06-26,Hebdomadaire
MA0000038754,3875,FCP EMERGENCE OBLIG COURT TERME,VALORIS MANAGEMENT,FCP,OCT,"]0,5 1,1]",MBI CT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,ATTIJARIWAFA BANK,Valoris Management; Capital Gestion Group,2825826437.22,1163.78,0.013084,-,0.00043,0.001239,0.008711,0.013084,0.025999,0.065001,0.106455,0.13767,2026-06-26,Hebdomadaire
MA0000038762,3876,FCP EMERGENCE TRESORERIE,VALORIS MANAGEMENT,FCP,MONÉTAIRE,"]0  0,5]",MONIA,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,Valoris Management; Capital Gestion Group,1939496047.25,1150.6,0.012389,-,0.000443,0.00141,0.006649,0.012389,0.02528,0.059533,0.097419,0.140134,2026-06-26,Hebdomadaire
MA0000038770,3877,FCP EMERGENCE OBLIHORIZON,VALORIS MANAGEMENT,FCP,OMLT,"]1,1  10]",50% MBI MT + 50% MBI MLT,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CIH BANK,VALORIS MANAGEMENT,1279389648.24,1145.9,-0.015601,-,0.000672,-0.00399,0.007084,-0.015601,-0.006089,0.090772,0.158797,0.109734,2026-06-26,Hebdomadaire
MA0000038788,3878,FCP EV CAT,VALORIS MANAGEMENT,FCP,OMLT,"]1,1  10]",MBI GLOBAL,HEBDOMADAIRE,FNPP,CAPITALISANT,0.03,0.015,0.02,CIH BANK,VALORIS MANAGEMENT,148235139.34,1204.95,0.001629,-,0.002496,0.000241,0.014951,0.001629,0.009543,0.126248,0.235517,0.20774,2026-06-26,Hebdomadaire
MA0000038796,3879,AWALI,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,]4  8],95% MBI MLT + 5% MASI Flottant,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,707116275.53,1190.67,-0.007502,-,0.001556,-0.003632,0.0135,-0.007502,-0.001509,0.12356,0.220937,0.183204,2026-06-26,Hebdomadaire
MA0000038804,3880,MUTUELLE PREVOYANCE PLUS - MPBP,UPLINE CAPITAL MANAGEMENT,FCP,OMLT,"]1,1  12]",50% MBI MT + 50% MBI MLT,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,BCP,UPLINE CAPITAL MANAGEMENT,601395261.43,3092.01,0.003782,-,0.001357,0.000855,0.010722,0.003782,0.011936,0.087067,0.152905,2.072622,2026-06-26,Hebdomadaire
MA0000038812,3881,FCP SERENITE CT,CDG CAPITAL GESTION,FCP,OCT,"]0,5 1,1]",80% MBI CT + 20% MBI MT,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG CAPITAL GESTION,1099631.67,1099.63,0.009066,-,0.000318,0.000901,0.005376,0.009066,0.017036,0.042175,0.069752,0.096592,2026-06-26,Hebdomadaire
MA0000038820,3882,DAILY EQUITY FUND,CDG CAPITAL GESTION,FCP,ACTIONS,-,100% MASI RB,QUOTIDIENNE,FGP,CAPITALISANT,0.03,0.015,0.02,CDG CAPITAL,CDG Capital Gestion,76455269.08,1344.59,-0.101876,-,-0.01384,-0.025864,0.018097,-0.101876,-0.09659,0.225385,0.404345,0.285127,2026-06-26,Hebdomadaire
MA0000038838,3883,AXA PERSPECTIVES,CFG GESTION,FCP,DIVERSIFIÉ,-,60% MBI GLOBAL + 40% MASI RB,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,CFG BANK,CFG GESTION,819439220.785682,11757.34,-0.020602,-,-0.004308,-0.015988,0.017493,-0.020602,-0.017486,0.166356,0.272042,0.248193,2026-06-26,Hebdomadaire
MA0000038846,3884,R-MIXT SELECTION,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,45% MBI MLT + 30%  MBI MT  + 25% MASI Rentabilité,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,CDG,UPLINE CAPITAL MANAGEMENT,5721183505.11,1299.2,-0.013538,-,-0.002794,-0.012068,0.026492,-0.013538,-0.010352,0.188851,0.322637,0.27076,2026-06-26,Hebdomadaire
MA0000038853,3885,R-MIXT COUVERTURE,IRG ASSET MANAGEMENT,FCP,DIVERSIFIÉ,-,45% MBI MLT + 30%  MBI MT  + 25% MASI Rentabilité,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG,IRG ASSET MANAGEMENT,1829553779.08,1310.15,-0.010356,-,-0.00539,-0.015117,0.027536,-0.010356,-0.000176,0.180485,0.306987,0.276551,2026-06-26,Hebdomadaire
MA0000038861,3886,R-MIXT PERFORMANCE,BMCE CAPITAL GESTION,FCP,DIVERSIFIÉ,-,45% MBI MLT + 30% MBI MT + 25% MASI Rentabilité,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CDG,BMCE CAPITAL GESTION,5693598006.67,1298.07,-0.015017,-,-0.002712,-0.011883,0.024814,-0.015017,-0.012627,0.176971,0.310044,0.266768,2026-06-26,Hebdomadaire
MA0000038879,3887,R-MIXT CROISSANCE,CFG GESTION,FCP,DIVERSIFIÉ,-,45% MBI MLT + 30% MBI MT + 25% MASI RB,QUOTIDIENNE,FNPP,CAPITALISANT,0.03,0.015,0.02,CFG BANK,CFG GESTION,2534861523.892364,1343.28,-0.014114,-,-0.004255,-0.014764,0.027161,-0.014114,-0.005626,0.18867,0.324616,0.310364,2026-06-26,Hebdomadaire
MA0000038887,3888,WG CAPITAL,WAFA GESTION,FCP,ACTIONS,-,MASI RB,HEBDOMADAIRE,FNPP,MIXTE,0.03,0.015,0.02,ATTIJARIWAFA BANK,WAFA GESTION,225564701.51,17582.41,0.00257,-,-0.017076,-0.039043,0.079335,0.00257,0.028383,0.502018,0.713403,0.6473,2026-06-26,Hebdomadaire
MA0000038895,3889,CFG INSTICASH,CFG GESTION,FCP,MONÉTAIRE,"]0  0,5]",TMP INTERBANCAIRE,QUOTIDIENNE,FGP,CAPITALISANT,0.005,0.005,0.02,CFG BANK,CFG GESTION; CFG BANK,4290573209.444366,1516.22,0.012873,-,0.000462,0.001506,0.00704,0.012873,0.025374,0.057661,0.094278,0.137424,2026-06-26,Hebdomadaire
MA0000038903,3890,CAPITAL TRUST BONDS,CAPITAL TRUST GESTION,FCP,OMLT,"]1,1   8]",50% MBI MT + 50% MBI MLT,QUOTIDIENNE,FNPP,CAPITALISANT,0.0,0.0,0.02,BCP,CAPITAL TRUST GESTION,1020297595.36,1170.2,-0.004898,-,0.000496,-0.004382,0.010658,-0.004898,0.002665,0.088882,0.16656,0.166968,2026-06-26,Hebdomadaire
MA0000038911,3891,UPLINE DIVERSIFIE,UPLINE CAPITAL MANAGEMENT,FCP,DIVERSIFIÉ,-,70% MBI + 30% MASI,HEBDOMADAIRE,FNPP,MIXTE,0.0,0.0,0.02,BCP,CRÉDIT POPULAIRE DU MAROC,24214069.64,1100.64,-0.011247,-,0.001137,-0.001116,0.01029,-0.011247,0.013583,0.101598,0.13866,0.102316,2026-06-26,Hebdomadaire
